File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF866KCW	fastq	reads	ENCSR491FOC	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-11-20	ENCODE				1	1	100		paired-ended	1	ENCFF518SUL		2874227687	Brenton Graveley, UConn	4ac295db3cb2ecbacaa2113b27617a54	SRA:SRR3469483	https://www.encodeproject.org/files/ENCFF866KCW/@@download/ENCFF866KCW.fastq.gz			Illumina HiSeq 2000	/files/ENCFF022ZFY/	released	s3://encode-public/2014/11/04/4765aa13-c7b7-402e-8011-f842264621df/ENCFF866KCW.fastq.gz				
ENCFF518SUL	fastq	reads	ENCSR491FOC	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-11-20	ENCODE				1	1	100		paired-ended	2	ENCFF866KCW		2810836845	Brenton Graveley, UConn	07df641ccaebdde7d5ef531e34fac3c6	SRA:SRR3469483	https://www.encodeproject.org/files/ENCFF518SUL/@@download/ENCFF518SUL.fastq.gz			Illumina HiSeq 2000	/files/ENCFF785OZW/	released	s3://encode-public/2014/11/04/fc8bcdbe-e56a-40d9-a18e-21e3697597de/ENCFF518SUL.fastq.gz				
ENCFF822VTP	fastq	reads	ENCSR376RJN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				1	1	100		paired-ended	1	ENCFF901ECG		2085473293	Brenton Graveley, UConn	cf410594bdd1283a61e4748d4f99da81	SRA:SRR4421717	https://www.encodeproject.org/files/ENCFF822VTP/@@download/ENCFF822VTP.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/13/c3d3a287-2467-4c59-8787-144c50035183/ENCFF822VTP.fastq.gz				
ENCFF342YJO	fastq	reads	ENCSR376RJN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				2	1	100		paired-ended	1	ENCFF054FSD		2879402140	Brenton Graveley, UConn	ec1dca69c434a5d2b98ead38cf70281e	SRA:SRR4421716	https://www.encodeproject.org/files/ENCFF342YJO/@@download/ENCFF342YJO.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/14/5bfe1f2f-7cc4-4d65-aecb-73b0dfdc4aaf/ENCFF342YJO.fastq.gz				
ENCFF901ECG	fastq	reads	ENCSR376RJN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				1	1	100		paired-ended	2	ENCFF822VTP		1953493451	Brenton Graveley, UConn	482fbc5cb673990ab04dcb4f5df74787	SRA:SRR4421717	https://www.encodeproject.org/files/ENCFF901ECG/@@download/ENCFF901ECG.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/14/0da9390b-bae1-46dc-857c-6fd16e01f355/ENCFF901ECG.fastq.gz				
ENCFF054FSD	fastq	reads	ENCSR376RJN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				2	1	100		paired-ended	2	ENCFF342YJO		2701337838	Brenton Graveley, UConn	e36f3b47c0ee9a4f2560b32d42492fdd	SRA:SRR4421716	https://www.encodeproject.org/files/ENCFF054FSD/@@download/ENCFF054FSD.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/14/fab54d85-5b64-4687-90b9-b5b01e099b0e/ENCFF054FSD.fastq.gz				
ENCFF385GEX	fastq	reads	ENCSR856ZRV	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF922CDR		1014176014	Brenton Graveley, UConn	38691a9c7ee0aba064166570090699aa	SRA:SRR4422377	https://www.encodeproject.org/files/ENCFF385GEX/@@download/ENCFF385GEX.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/4185cb71-7c6a-4138-b04d-444d35271633/ENCFF385GEX.fastq.gz				
ENCFF403CZA	fastq	reads	ENCSR856ZRV	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	1	ENCFF278TEH		2305394005	Brenton Graveley, UConn	105789547b9f7188633ddda0805b2641	SRA:SRR4422376	https://www.encodeproject.org/files/ENCFF403CZA/@@download/ENCFF403CZA.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/1ebb49b3-5ce0-4fc8-8c74-fe3df88299e5/ENCFF403CZA.fastq.gz				
ENCFF278TEH	fastq	reads	ENCSR856ZRV	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	2	ENCFF403CZA		2226098949	Brenton Graveley, UConn	19cbce9b9340ff085f8fca63f09480a8	SRA:SRR4422376	https://www.encodeproject.org/files/ENCFF278TEH/@@download/ENCFF278TEH.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/f6a359c9-9778-4f3b-82c2-2a4ff7acdc42/ENCFF278TEH.fastq.gz				
ENCFF922CDR	fastq	reads	ENCSR856ZRV	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF385GEX		981164386	Brenton Graveley, UConn	ad56999e2719ca6e826ef1cb16d99adc	SRA:SRR4422377	https://www.encodeproject.org/files/ENCFF922CDR/@@download/ENCFF922CDR.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/e66522ca-56e7-41a4-9319-93f35913f87e/ENCFF922CDR.fastq.gz				
ENCFF910EGI	fastq	reads	ENCSR856ZRV	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF430ZBY		1056801270	Brenton Graveley, UConn	c0932366fdfa370c8270a87f3acb9ecf	SRA:SRR4422378	https://www.encodeproject.org/files/ENCFF910EGI/@@download/ENCFF910EGI.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/03/cdfe4e84-9898-488e-90ae-7a9ca83efc57/ENCFF910EGI.fastq.gz				
ENCFF430ZBY	fastq	reads	ENCSR856ZRV	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF910EGI		1027560607	Brenton Graveley, UConn	9766ebe9344a4ec00c28ee576dbe29bb	SRA:SRR4422378	https://www.encodeproject.org/files/ENCFF430ZBY/@@download/ENCFF430ZBY.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/03/e4aeefd3-c1b3-44cf-b47c-9b445ad88848/ENCFF430ZBY.fastq.gz				
ENCFF970XPJ	fastq	reads	ENCSR997HCQ	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				1	1	100		paired-ended	1	ENCFF295GVT		3303195797	Brenton Graveley, UConn	0c3c1560814c6a4a42175e14a43fdba9		https://www.encodeproject.org/files/ENCFF970XPJ/@@download/ENCFF970XPJ.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/3caa4d56-bafe-4e0c-9b23-5bf3453f41d1/ENCFF970XPJ.fastq.gz				
ENCFF447YTB	fastq	reads	ENCSR997HCQ	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				2	1	100		paired-ended	1	ENCFF210CQX		4051154963	Brenton Graveley, UConn	1023c2d8e95c03ec8b43366200d570bb		https://www.encodeproject.org/files/ENCFF447YTB/@@download/ENCFF447YTB.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/c585310a-fdd7-4e9c-941d-e34e1cf79554/ENCFF447YTB.fastq.gz				
ENCFF210CQX	fastq	reads	ENCSR997HCQ	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				2	1	100		paired-ended	2	ENCFF447YTB		3985373180	Brenton Graveley, UConn	e92e0629c3d0ec306f95fddc7569f38c		https://www.encodeproject.org/files/ENCFF210CQX/@@download/ENCFF210CQX.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/97b29ba2-7891-4115-b5da-ad5684ec798a/ENCFF210CQX.fastq.gz				
ENCFF295GVT	fastq	reads	ENCSR997HCQ	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				1	1	100		paired-ended	2	ENCFF970XPJ		3237364362	Brenton Graveley, UConn	9db5a7ee57bd737fbaf551845ad1f401		https://www.encodeproject.org/files/ENCFF295GVT/@@download/ENCFF295GVT.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/0aa1c581-412e-4491-aa5d-8f6bedc9f993/ENCFF295GVT.fastq.gz				
ENCFF793WXG	fastq	reads	ENCSR689PHN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF201DSF		1530313339	Brenton Graveley, UConn	02bd545e9d799ed8628122a8befa70c9	SRA:SRR4422171	https://www.encodeproject.org/files/ENCFF793WXG/@@download/ENCFF793WXG.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/15b5d225-1b7e-4440-a307-79542ac19b83/ENCFF793WXG.fastq.gz				
ENCFF344ITC	fastq	reads	ENCSR689PHN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	1	ENCFF314EUX		1708023574	Brenton Graveley, UConn	e2ea2f20c64c5b634137882122f84d19	SRA:SRR4422172	https://www.encodeproject.org/files/ENCFF344ITC/@@download/ENCFF344ITC.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/b122325c-10ac-4d84-9878-f468b606d791/ENCFF344ITC.fastq.gz				
ENCFF314EUX	fastq	reads	ENCSR689PHN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	2	ENCFF344ITC		1648273549	Brenton Graveley, UConn	c6a41f25e7b9336486bfbf8a5942cef1	SRA:SRR4422172	https://www.encodeproject.org/files/ENCFF314EUX/@@download/ENCFF314EUX.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/db453a5d-cc8d-4bcb-a452-af89e8728aae/ENCFF314EUX.fastq.gz				
ENCFF201DSF	fastq	reads	ENCSR689PHN	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF793WXG		1476372516	Brenton Graveley, UConn	2b76958eb6993a86eae6692f9b175edf	SRA:SRR4422171	https://www.encodeproject.org/files/ENCFF201DSF/@@download/ENCFF201DSF.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/13/64dfddbd-7d31-4dfe-aa9d-ce962533b538/ENCFF201DSF.fastq.gz				
ENCFF258AKK	fastq	reads	ENCSR584UYK	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				1	1	100		paired-ended	1	ENCFF028JDE		1994094569	Brenton Graveley, UConn	3d23629ac0b7f322dfa14662bd726f38		https://www.encodeproject.org/files/ENCFF258AKK/@@download/ENCFF258AKK.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/ae51799c-275f-4979-97b6-32ec3fc23ea3/ENCFF258AKK.fastq.gz				
ENCFF988NMV	fastq	reads	ENCSR584UYK	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				2	1	100		paired-ended	1	ENCFF205QCK		2338694468	Brenton Graveley, UConn	c915da979858c0bb6200c273f9975ea0		https://www.encodeproject.org/files/ENCFF988NMV/@@download/ENCFF988NMV.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/b13eb07a-8e4e-48a0-87df-621b8df8f50f/ENCFF988NMV.fastq.gz				
ENCFF205QCK	fastq	reads	ENCSR584UYK	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				2	1	100		paired-ended	2	ENCFF988NMV		2356878462	Brenton Graveley, UConn	cf1da44aa1aaf1ce0cee0765e1bc0bea		https://www.encodeproject.org/files/ENCFF205QCK/@@download/ENCFF205QCK.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/4c06bcaa-5e69-41a4-80bf-e66b7254dea2/ENCFF205QCK.fastq.gz				
ENCFF028JDE	fastq	reads	ENCSR584UYK	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				1	1	100		paired-ended	2	ENCFF258AKK		2037315157	Brenton Graveley, UConn	9116223227862073b09a2fa2585a52ab		https://www.encodeproject.org/files/ENCFF028JDE/@@download/ENCFF028JDE.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/26a15b10-9748-4098-8c78-71355d21d281/ENCFF028JDE.fastq.gz				
ENCFF366MJN	fastq	reads	ENCSR279HMU	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				1	1	100		paired-ended	1	ENCFF259JKZ		2453401371	Brenton Graveley, UConn	cdffcfb59252f0c198c21535c9701bbe	SRA:SRR4421581	https://www.encodeproject.org/files/ENCFF366MJN/@@download/ENCFF366MJN.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/13/515cd497-a3d4-404d-9f8c-4488b20070e7/ENCFF366MJN.fastq.gz				
ENCFF006BJQ	fastq	reads	ENCSR279HMU	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				2	1	100		paired-ended	1	ENCFF271EDI		2478376138	Brenton Graveley, UConn	c67c68a7c8ef2b3d0389502fe3191932	SRA:SRR4421582	https://www.encodeproject.org/files/ENCFF006BJQ/@@download/ENCFF006BJQ.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/13/e1153ed4-d544-4a39-a6da-b9ac5ce51607/ENCFF006BJQ.fastq.gz				
ENCFF271EDI	fastq	reads	ENCSR279HMU	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				2	1	100		paired-ended	2	ENCFF006BJQ		2328694488	Brenton Graveley, UConn	614e8a9db3be09f3eb9ea31d11f28828	SRA:SRR4421582	https://www.encodeproject.org/files/ENCFF271EDI/@@download/ENCFF271EDI.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/13/5d83cf18-c2ec-4ea2-ae88-8c8cbf7a45a2/ENCFF271EDI.fastq.gz				
ENCFF259JKZ	fastq	reads	ENCSR279HMU	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				1	1	100		paired-ended	2	ENCFF366MJN		2305006416	Brenton Graveley, UConn	d396ef71415e3aa37b66037e4222e1ef	SRA:SRR4421581	https://www.encodeproject.org/files/ENCFF259JKZ/@@download/ENCFF259JKZ.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/08/13/99d44889-7839-426d-809f-df85aab298ce/ENCFF259JKZ.fastq.gz				
ENCFF006QAK	fastq	reads	ENCSR674KEK	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF278VBD		1599814362	Brenton Graveley, UConn	b5bee2badf9db6288d397afebe0ca60d	SRA:SRR4422126	https://www.encodeproject.org/files/ENCFF006QAK/@@download/ENCFF006QAK.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/11/65f1d1ba-b406-46ce-b3de-9ab157033bfd/ENCFF006QAK.fastq.gz				
